Id_member,Tanggal,Deskripsi_barang,Kategori
2564,2014-01-14,mentimun,Sayuran
2005,2014-10-18,kepiting,Ikan Segar
3835,2014-03-02,gula,Bahan dan Bumbu Makanan
2402,2014-09-29,daun singkong,Sayuran
4343,2014-04-26,roti bolu,Makanan dan Minuman
2562,2014-04-30,mangga,Buah-buahan
2753,2014-02-23,gula,Bahan dan Bumbu Makanan
4553,2014-04-11,nastar,Makanan dan Minuman
3760,2014-07-03,kangkung,Sayuran
3729,2014-12-24,minyak goreng,Bahan dan Bumbu Makanan
1674,2014-07-06,margarin,Bahan dan Bumbu Makanan
3817,2014-12-29,lobster,Ikan Segar
4933,2014-02-07,roti bolu,Makanan dan Minuman
3836,2014-06-14,margarin,Bahan dan Bumbu Makanan
4925,2014-09-26,saus tomat,Bahan dan Bumbu Makanan
4886,2014-04-07,bubur instan,Makanan dan Minuman
4504,2014-01-21,roti cokelat,Makanan dan Minuman
3830,2014-01-28,roti bolu,Makanan dan Minuman
4234,2014-01-22,daging bebek,Daging-dagingan
1727,2014-11-08,roti cokelat,Makanan dan Minuman
2511,2014-10-11,air mineral,Makanan dan Minuman
4232,2014-07-07,minyak goreng,Bahan dan Bumbu Makanan
3081,2014-07-18,roti cokelat,Makanan dan Minuman
4906,2014-07-17,wafel,Bahan dan Bumbu Makanan
4018,2014-02-28,ikan nila,Ikan Segar
2890,2014-02-13,tepung terigu,Bahan dan Bumbu Makanan
1822,2014-05-06,soda,Bahan dan Bumbu Makanan
3849,2014-02-18,beras,Bahan dan Bumbu Makanan
3238,2014-03-07,roti bolu,Makanan dan Minuman
4458,2014-03-21,soda,Bahan dan Bumbu Makanan
1522,2014-12-24,yogurt,Makanan dan Minuman
1419,2014-08-12,kopi instan,Makanan dan Minuman
4652,2014-08-26,mentega,Bahan dan Bumbu Makanan
3896,2014-06-04,minyak goreng,Bahan dan Bumbu Makanan
2754,2014-04-06,roti bolu,Makanan dan Minuman
2068,2014-07-21,saus,Bahan dan Bumbu Makanan
2522,2014-07-17,rempah-rempah,Bahan dan Bumbu Makanan
4434,2014-01-28,roti cokelat,Makanan dan Minuman
4896,2014-05-03,buah pir,Buah-buahan
3462,2014-09-21,bawang merah,Sayuran
1341,2014-08-11,daun singkong,Sayuran
4036,2014-06-14,seledri,Sayuran
1811,2014-11-13,minyak goreng,Bahan dan Bumbu Makanan
2247,2014-11-08,kopi,Makanan dan Minuman
3727,2014-07-13,mentimun,Sayuran
2626,2014-09-08,wortel,Sayuran
3225,2014-09-19,kopi instan,Makanan dan Minuman
1483,2014-01-25,nastar,Makanan dan Minuman
2062,2014-08-22,seledri,Sayuran
3310,2014-09-09,tepung terigu,Bahan dan Bumbu Makanan
4500,2014-10-25,daun singkong,Sayuran
3643,2014-06-03,margarin,Bahan dan Bumbu Makanan
1887,2014-05-04,roti bolu,Makanan dan Minuman
2196,2014-12-02,permen,Makanan dan Minuman
1791,2014-02-02,yogurt,Makanan dan Minuman
1402,2014-10-14,keju,Makanan dan Minuman
2279,2014-03-01,soda,Bahan dan Bumbu Makanan
1650,2014-01-20,bawang merah,Sayuran
3776,2014-02-07,cokelat,Buah-buahan
3753,2014-12-28,susu sapi uht,Makanan dan Minuman
4868,2014-12-24,soda,Bahan dan Bumbu Makanan
3682,2014-12-24,margarin,Bahan dan Bumbu Makanan
2344,2014-11-20,pare,Sayuran
2585,2014-05-17,susu sapi,Makanan dan Minuman
3839,2014-06-21,yogurt,Makanan dan Minuman
4747,2014-11-05,kapulaga,Bahan dan Bumbu Makanan
3900,2014-12-06,kopi,Makanan dan Minuman
1146,2014-02-21,sereal,Bahan dan Bumbu Makanan
4683,2014-09-07,ikan nila,Ikan Segar
3775,2014-06-03,beras,Bahan dan Bumbu Makanan
1816,2014-06-20,kopi,Makanan dan Minuman
4624,2014-12-06,kopi instan,Makanan dan Minuman
1108,2014-05-22,anggur,Buah-buahan
3942,2014-05-11,wafel,Bahan dan Bumbu Makanan
3257,2014-02-09,soda,Bahan dan Bumbu Makanan
3329,2014-09-11,mangga,Buah-buahan
4272,2014-08-14,minyak goreng,Bahan dan Bumbu Makanan
4292,2014-05-16,ikan bandeng,Ikan Segar
1694,2014-01-10,mentimun,Sayuran
2431,2014-01-17,minyak goreng,Bahan dan Bumbu Makanan
1026,2014-08-03,daun singkong,Sayuran
3137,2014-02-27,soda,Bahan dan Bumbu Makanan
4153,2014-09-28,bubuk lada,Bahan dan Bumbu Makanan
3026,2014-03-30,permen,Makanan dan Minuman
3106,2014-04-20,cabai rawit,Sayuran
1419,2014-12-03,nastar,Makanan dan Minuman
4656,2014-02-03,minyak,Bahan dan Bumbu Makanan
3119,2014-01-10,yogurt,Makanan dan Minuman
3628,2014-01-08,yogurt,Makanan dan Minuman
2236,2014-11-27,permen,Makanan dan Minuman
1472,2014-02-15,seledri,Sayuran
4652,2014-11-09,jagung,Sayuran
3044,2014-09-17,kopi,Makanan dan Minuman
4570,2014-04-04,sawi,Sayuran
2855,2014-06-13,roti bolu,Makanan dan Minuman
1344,2014-01-28,sirup,Bahan dan Bumbu Makanan
1586,2014-11-03,ikan nila,Ikan Segar
2390,2014-10-22,tepung beras,Bahan dan Bumbu Makanan
1425,2014-06-24,penyedap rasa,Bahan dan Bumbu Makanan
2736,2014-05-13,daun singkong,Sayuran
1621,2014-02-13,bubur instan,Makanan dan Minuman
2904,2014-09-28,minyak,Bahan dan Bumbu Makanan
1285,2014-06-21,bubur instan,Makanan dan Minuman
4251,2014-11-14,anggur,Buah-buahan
4314,2014-06-15,ikan bandeng,Ikan Segar
1037,2014-06-06,kue bar,Makanan dan Minuman
3115,2014-10-29,kopi instan,Makanan dan Minuman
3550,2014-04-17,udang,Ikan Segar
1285,2014-05-29,air mineral,Makanan dan Minuman
2806,2014-03-13,roti cokelat,Makanan dan Minuman
2751,2014-08-02,keju,Makanan dan Minuman
2001,2014-05-02,bubur instan,Makanan dan Minuman
3895,2014-02-17,udang,Ikan Segar
3527,2014-03-11,permen,Makanan dan Minuman
3033,2014-02-28,nastar,Makanan dan Minuman
2761,2014-01-31,bubur instan,Makanan dan Minuman
1011,2014-02-15,roti bolu,Makanan dan Minuman
3703,2014-04-30,terong,Sayuran
3595,2014-06-01,wafel,Bahan dan Bumbu Makanan
4169,2014-09-08,soda,Bahan dan Bumbu Makanan
2025,2014-05-31,roti cokelat,Makanan dan Minuman
1430,2014-12-01,wafel,Bahan dan Bumbu Makanan
1410,2014-12-25,cokelat,Buah-buahan
4588,2014-02-09,markisa,Buah-buahan
4291,2014-07-08,air mineral,Makanan dan Minuman
3444,2014-08-04,margarin,Bahan dan Bumbu Makanan
4134,2014-12-26,daging bebek,Daging-dagingan
2365,2014-08-14,margarin,Bahan dan Bumbu Makanan
2816,2014-01-18,margarin,Bahan dan Bumbu Makanan
1146,2014-03-28,keju,Makanan dan Minuman
2071,2014-03-24,selai,Bahan dan Bumbu Makanan
1291,2014-01-08,roti bolu,Makanan dan Minuman
4490,2014-01-21,air mineral,Makanan dan Minuman
4280,2014-06-26,belut,Ikan Segar
2056,2014-12-19,melon,Buah-buahan
4112,2014-08-09,anggur,Buah-buahan
2416,2014-02-16,margarin,Bahan dan Bumbu Makanan
2955,2014-07-06,penyedap rasa,Bahan dan Bumbu Makanan
4403,2014-11-01,bayam,Sayuran
3164,2014-09-24,kopi instan,Makanan dan Minuman
3038,2014-04-13,mentimun,Sayuran
2231,2014-06-22,kepiting,Ikan Segar
2079,2014-02-25,kopi instan,Makanan dan Minuman
4152,2014-07-12,ikan bandeng,Ikan Segar
1891,2014-05-07,permen,Makanan dan Minuman
3811,2014-07-21,air mineral,Makanan dan Minuman
4129,2014-10-11,bubur instan,Makanan dan Minuman
4016,2014-07-23,buah pir,Buah-buahan
2556,2014-02-09,ikan bandeng,Ikan Segar
1369,2014-08-02,wafel,Bahan dan Bumbu Makanan
4799,2014-08-08,keju,Makanan dan Minuman
3081,2014-05-26,wortel,Sayuran
4007,2014-05-10,wortel,Sayuran
2407,2014-03-17,ikan kaleng,Ikan Segar
1265,2014-05-12,wafel,Bahan dan Bumbu Makanan
4422,2014-03-24,bubur instan,Makanan dan Minuman
3768,2014-07-04,bubur instan,Makanan dan Minuman
4050,2014-07-03,daging sapi,Daging-dagingan
4312,2014-07-19,margarin,Bahan dan Bumbu Makanan
2839,2014-06-07,cokelat,Buah-buahan
1553,2014-07-04,soda,Bahan dan Bumbu Makanan
1853,2014-07-06,permen,Makanan dan Minuman
3529,2014-02-09,biskuit,Makanan dan Minuman
2259,2014-01-25,permen,Makanan dan Minuman
4045,2014-02-03,roti bolu,Makanan dan Minuman
2359,2014-09-26,kopi,Makanan dan Minuman
3523,2014-05-04,lobak,Sayuran
3681,2014-01-01,markisa,Buah-buahan
1361,2014-12-13,roti bolu,Makanan dan Minuman
4851,2014-07-08,kangkung,Sayuran
4098,2014-02-16,air mineral,Makanan dan Minuman
3508,2014-06-30,permen,Makanan dan Minuman
2288,2014-11-25,roti cokelat,Makanan dan Minuman
4717,2014-06-23,nastar,Makanan dan Minuman
1387,2014-03-31,margarin,Bahan dan Bumbu Makanan
1687,2014-06-24,seledri,Sayuran
4797,2014-11-30,bawang bombai,Sayuran
1810,2014-10-13,penyedap rasa,Bahan dan Bumbu Makanan
3923,2014-06-28,sawi,Sayuran
2595,2014-06-01,minyak goreng,Bahan dan Bumbu Makanan
3535,2014-08-04,udang,Ikan Segar
3427,2014-10-16,anggur,Buah-buahan
4426,2014-05-01,bubur instan,Makanan dan Minuman
1101,2014-12-28,tepung beras,Bahan dan Bumbu Makanan
1712,2014-08-30,kangkung,Sayuran
2975,2014-10-25,udang,Ikan Segar
2973,2014-07-31,tepung terigu,Bahan dan Bumbu Makanan
1157,2014-03-21,mangga,Buah-buahan
1330,2014-11-02,melon,Buah-buahan
4654,2014-09-14,soda,Bahan dan Bumbu Makanan
1141,2014-02-12,soda,Bahan dan Bumbu Makanan
4162,2014-08-16,air mineral,Makanan dan Minuman
4855,2014-09-04,markisa,Buah-buahan
4217,2014-03-06,minyak goreng,Bahan dan Bumbu Makanan
1750,2014-09-06,penyedap rasa,Bahan dan Bumbu Makanan
4578,2014-08-09,kopi instan,Makanan dan Minuman
3299,2014-12-15,belut,Ikan Segar
3231,2014-03-22,ikan kembung,Ikan Segar
4086,2014-08-30,daun singkong,Sayuran
4651,2014-10-01,gula,Bahan dan Bumbu Makanan
1877,2014-08-13,roti cokelat,Makanan dan Minuman
1849,2014-03-30,ikan salmon,Ikan Segar
2502,2014-06-18,bubur instan,Makanan dan Minuman
4988,2014-04-19,melon,Buah-buahan
4430,2014-02-17,margarin,Bahan dan Bumbu Makanan
4255,2014-03-11,bubur instan,Makanan dan Minuman
3348,2014-01-18,daun singkong,Sayuran
1522,2014-06-16,cokelat,Buah-buahan
1052,2014-03-24,kopi,Makanan dan Minuman
3579,2014-06-10,yogurt,Makanan dan Minuman
1208,2014-10-25,yogurt,Makanan dan Minuman
2835,2014-07-18,cokelat,Buah-buahan
1265,2014-01-02,soda,Bahan dan Bumbu Makanan
2389,2014-09-11,minyak goreng,Bahan dan Bumbu Makanan
4387,2014-02-14,bubuk lada,Bahan dan Bumbu Makanan
1148,2014-01-31,mentimun,Sayuran
4508,2014-06-14,wafel,Bahan dan Bumbu Makanan
1958,2014-06-16,pemanis buatan,Bahan dan Bumbu Makanan
4359,2014-03-07,udang,Ikan Segar
1847,2014-05-13,mentega,Bahan dan Bumbu Makanan
2584,2014-11-30,ikan nila,Ikan Segar
3457,2014-09-11,kopi,Makanan dan Minuman
1796,2014-09-18,roti bolu,Makanan dan Minuman
3973,2014-03-02,minyak goreng,Bahan dan Bumbu Makanan
4163,2014-06-06,kepiting,Ikan Segar
1979,2014-07-08,daging bebek,Daging-dagingan
4283,2014-11-06,kepiting,Ikan Segar
3227,2014-12-24,soda,Bahan dan Bumbu Makanan
2152,2014-11-23,soda,Bahan dan Bumbu Makanan
4869,2014-09-21,margarin,Bahan dan Bumbu Makanan
4076,2014-02-08,bayam,Sayuran
2912,2014-09-20,nastar,Makanan dan Minuman
2701,2014-12-03,soda,Bahan dan Bumbu Makanan
3393,2014-06-25,air mineral,Makanan dan Minuman
3144,2014-05-06,bubur instan,Makanan dan Minuman
1618,2014-08-04,kopi instan,Makanan dan Minuman
1129,2014-10-09,daging sapi,Daging-dagingan
2786,2014-02-21,soda,Bahan dan Bumbu Makanan
3889,2014-11-22,cengkeh,Bahan dan Bumbu Makanan
3759,2014-07-21,susu sapi,Makanan dan Minuman
2349,2014-11-08,bubur instan,Makanan dan Minuman
3086,2014-11-07,cokelat,Buah-buahan
2337,2014-04-03,ikan bawal,Ikan Segar
3193,2014-10-25,roti bolu,Makanan dan Minuman
2834,2014-07-02,yogurt,Makanan dan Minuman
1040,2014-03-09,roti bolu,Makanan dan Minuman
1658,2014-06-26,margarin,Bahan dan Bumbu Makanan
2528,2014-01-09,mentega,Bahan dan Bumbu Makanan
2976,2014-09-20,bubur instan,Makanan dan Minuman
4125,2014-03-20,permen,Makanan dan Minuman
1817,2014-01-28,markisa,Buah-buahan
2623,2014-05-13,cokelat,Buah-buahan
4715,2014-11-24,penyedap rasa,Bahan dan Bumbu Makanan
4680,2014-06-04,soda,Bahan dan Bumbu Makanan
2619,2014-05-09,bayam,Sayuran
4779,2014-02-24,beras,Bahan dan Bumbu Makanan
2765,2014-01-09,tepung beras,Bahan dan Bumbu Makanan
2653,2014-06-06,penyedap rasa,Bahan dan Bumbu Makanan
2994,2014-04-30,roti bolu,Makanan dan Minuman
2056,2014-05-21,kentang,Sayuran
2769,2014-08-24,kue tart,Makanan dan Minuman
2858,2014-08-24,daging bebek,Daging-dagingan
4096,2014-06-13,udang,Ikan Segar
2961,2014-12-13,minyak goreng,Bahan dan Bumbu Makanan
4923,2014-08-13,garam,Bahan dan Bumbu Makanan
1966,2014-02-15,kunyit,Bahan dan Bumbu Makanan
4756,2014-10-12,anggur,Buah-buahan
4485,2014-11-13,margarin,Bahan dan Bumbu Makanan
2885,2014-07-25,gula,Bahan dan Bumbu Makanan
4932,2014-03-29,cokelat,Buah-buahan
4137,2014-08-17,bubur instan,Makanan dan Minuman
4367,2014-07-01,melon,Buah-buahan
2055,2014-05-31,soda,Bahan dan Bumbu Makanan
3881,2014-04-20,beras,Bahan dan Bumbu Makanan
1645,2014-05-10,wafel,Bahan dan Bumbu Makanan
4699,2014-03-16,alpukat,Buah-buahan
2973,2014-12-13,kangkung,Sayuran
4299,2014-01-19,biskuit,Makanan dan Minuman
1322,2014-11-12,kecambah,Sayuran
3380,2014-02-23,ikan beku,Ikan Segar
3375,2014-10-19,wortel,Sayuran
3011,2014-02-04,mangga,Buah-buahan
4867,2014-05-05,ikan beku,Ikan Segar
3549,2014-03-24,susu sapi,Makanan dan Minuman
2395,2014-11-17,kopi instan,Makanan dan Minuman
2789,2014-06-06,mentega,Bahan dan Bumbu Makanan
4773,2014-12-08,biskuit,Makanan dan Minuman
4356,2014-09-01,ikan sarden,Ikan Segar
1703,2014-02-08,kangkung,Sayuran
2362,2014-08-17,cokelat,Buah-buahan
2072,2014-07-29,margarin,Bahan dan Bumbu Makanan
4695,2014-09-26,ikan beku,Ikan Segar
1787,2014-06-07,mentimun,Sayuran
1938,2014-03-13,susu sapi,Makanan dan Minuman
1296,2014-02-24,mentimun,Sayuran
1796,2014-03-22,cengkeh,Bahan dan Bumbu Makanan
2925,2014-07-19,minyak goreng,Bahan dan Bumbu Makanan
3376,2014-07-01,bubuk lada,Bahan dan Bumbu Makanan
1297,2014-12-13,kopi instan,Makanan dan Minuman
1050,2014-12-10,markisa,Buah-buahan
2854,2014-02-13,kepiting,Ikan Segar
1563,2014-11-03,keju,Makanan dan Minuman
4775,2014-03-29,kapulaga,Bahan dan Bumbu Makanan
1390,2014-07-31,bubuk lada,Bahan dan Bumbu Makanan
3116,2014-05-27,kangkung,Sayuran
1619,2014-09-21,tepung beras,Bahan dan Bumbu Makanan
2645,2014-12-23,daun singkong,Sayuran
3600,2014-03-06,bubur instan,Makanan dan Minuman
4835,2014-03-28,lobster,Ikan Segar
1107,2014-05-15,penyedap rasa,Bahan dan Bumbu Makanan
3527,2014-04-09,margarin,Bahan dan Bumbu Makanan
4475,2014-07-19,tepung panir,Bahan dan Bumbu Makanan
3816,2014-03-28,ikan kembung,Ikan Segar
4865,2014-11-17,bayam,Sayuran
2873,2014-10-23,soda,Bahan dan Bumbu Makanan
2237,2014-01-16,sup,Makanan dan Minuman
4970,2014-08-22,tepung beras,Bahan dan Bumbu Makanan
2122,2014-05-07,daun singkong,Sayuran
1647,2014-02-22,nastar,Makanan dan Minuman
2393,2014-09-26,gula,Bahan dan Bumbu Makanan
1831,2014-07-29,ikan nila,Ikan Segar
4837,2014-04-12,air mineral,Makanan dan Minuman
1840,2014-12-28,kopi instan,Makanan dan Minuman
2343,2014-02-11,soda,Bahan dan Bumbu Makanan
2381,2014-12-29,bubur instan,Makanan dan Minuman
1574,2014-04-25,margarin,Bahan dan Bumbu Makanan
1339,2014-05-25,cuka,Bahan dan Bumbu Makanan
3902,2014-10-27,bawang putih,Sayuran
2650,2014-09-08,alpukat,Buah-buahan
2659,2014-07-28,teh,Makanan dan Minuman
3081,2014-02-26,bubur instan,Makanan dan Minuman
4717,2014-03-03,kopi,Makanan dan Minuman
4524,2014-04-17,melon,Buah-buahan
2600,2014-09-28,kepiting,Ikan Segar
1948,2014-05-31,susu sapi uht,Makanan dan Minuman
2238,2014-05-01,daun singkong,Sayuran
4271,2014-12-19,bawang merah,Sayuran
2715,2014-11-10,kue bar,Makanan dan Minuman
4146,2014-04-15,mayones,Bahan dan Bumbu Makanan
3447,2014-01-28,kangkung,Sayuran
4799,2014-04-30,ikan sarden,Ikan Segar
4753,2014-08-31,cokelat,Buah-buahan
4199,2014-08-24,bubuk pengembang,Bahan dan Bumbu Makanan
1566,2014-03-06,penyedap rasa,Bahan dan Bumbu Makanan
1782,2014-08-30,penyedap rasa,Bahan dan Bumbu Makanan
3312,2014-05-27,margarin,Bahan dan Bumbu Makanan
3839,2014-08-13,ikan kaleng,Ikan Segar
1596,2014-07-27,kelapa,Buah-buahan
1693,2014-05-30,wafel,Bahan dan Bumbu Makanan
4773,2014-10-15,salad,Sayuran
1302,2014-02-12,yogurt,Makanan dan Minuman
1621,2014-06-21,ikan sarden,Ikan Segar
2864,2014-12-01,susu sapi,Makanan dan Minuman
4880,2014-03-16,cokelat,Buah-buahan
1237,2014-06-22,bubuk lada,Bahan dan Bumbu Makanan
4218,2014-09-15,minyak goreng,Bahan dan Bumbu Makanan
2017,2014-12-23,air mineral,Makanan dan Minuman
2687,2014-09-08,bubur instan,Makanan dan Minuman
3549,2014-09-11,yogurt,Makanan dan Minuman
3684,2014-05-01,penyedap rasa,Bahan dan Bumbu Makanan
4615,2014-03-30,frozen food,Makanan dan Minuman
3122,2014-09-01,penyedap rasa,Bahan dan Bumbu Makanan
3116,2014-12-06,bubuk pengembang,Bahan dan Bumbu Makanan
2235,2014-10-10,saus tomat,Bahan dan Bumbu Makanan
1465,2014-08-12,bubur instan,Makanan dan Minuman
4448,2014-10-19,mentega,Bahan dan Bumbu Makanan
2098,2014-10-20,tepung terigu,Bahan dan Bumbu Makanan
4377,2014-06-05,telur ayam,Bahan dan Bumbu Makanan
2403,2014-04-14,ikan nila,Ikan Segar
4055,2014-03-25,soda,Bahan dan Bumbu Makanan
2222,2014-02-13,keju,Makanan dan Minuman
3396,2014-05-11,tepung terigu,Bahan dan Bumbu Makanan
3205,2014-05-09,anggur,Buah-buahan
3123,2014-04-16,roti bolu,Makanan dan Minuman
2441,2014-08-06,mentega,Bahan dan Bumbu Makanan
2693,2014-02-14,bawang putih,Sayuran
4441,2014-12-12,wafel,Bahan dan Bumbu Makanan
2428,2014-06-12,udang,Ikan Segar
3191,2014-11-05,kangkung,Sayuran
4628,2014-01-05,kopi instan,Makanan dan Minuman
1493,2014-06-03,minyak,Bahan dan Bumbu Makanan
4376,2014-09-24,nastar,Makanan dan Minuman
3254,2014-11-12,bubur instan,Makanan dan Minuman
2493,2014-05-27,soda,Bahan dan Bumbu Makanan
4794,2014-11-11,kepiting,Ikan Segar
3782,2014-02-20,minyak goreng,Bahan dan Bumbu Makanan
1094,2014-07-24,wafel,Bahan dan Bumbu Makanan
4769,2014-03-31,margarin,Bahan dan Bumbu Makanan
4329,2014-01-20,lobster,Ikan Segar
3110,2014-05-29,sereal,Bahan dan Bumbu Makanan
1758,2014-12-24,daun singkong,Sayuran
4330,2014-09-24,tepung beras,Bahan dan Bumbu Makanan
4569,2014-12-24,kepiting,Ikan Segar
3141,2014-07-06,soda,Bahan dan Bumbu Makanan
2617,2014-06-19,mangga,Buah-buahan
1537,2014-08-12,soda,Bahan dan Bumbu Makanan
1321,2014-11-07,soda,Bahan dan Bumbu Makanan
1179,2014-11-09,kopi instan,Makanan dan Minuman
4766,2014-09-25,minyak,Bahan dan Bumbu Makanan
1468,2014-05-02,alpukat,Buah-buahan
2519,2014-07-04,daging sapi,Daging-dagingan
3308,2014-09-04,daun singkong,Sayuran
1236,2014-06-27,markisa,Buah-buahan
4485,2014-07-28,anggur,Buah-buahan
2805,2014-08-16,belut,Ikan Segar
4658,2014-07-26,kangkung,Sayuran
1350,2014-03-09,susu sapi,Makanan dan Minuman
2149,2014-03-21,mentimun,Sayuran
2452,2014-08-03,keju,Makanan dan Minuman
3030,2014-12-14,anggur,Buah-buahan
1827,2014-11-17,air mineral,Makanan dan Minuman
4925,2014-01-23,bawang bombai,Sayuran
2853,2014-11-17,permen,Makanan dan Minuman
4182,2014-11-15,roti bolu,Makanan dan Minuman
3496,2014-03-26,bubur instan,Makanan dan Minuman
1740,2014-10-30,kopi instan,Makanan dan Minuman
4962,2014-08-18,belut,Ikan Segar
1760,2014-07-28,telur ayam,Bahan dan Bumbu Makanan
3966,2014-07-04,bubur instan,Makanan dan Minuman
3317,2014-06-16,bubur instan,Makanan dan Minuman
1825,2014-07-01,susu sapi,Makanan dan Minuman
2204,2014-09-10,jagung,Sayuran
1209,2014-11-11,kunyit,Bahan dan Bumbu Makanan
1574,2014-02-28,kue tart,Makanan dan Minuman
3203,2014-07-22,daging sapi,Daging-dagingan
2914,2014-11-10,minyak goreng,Bahan dan Bumbu Makanan
1278,2014-06-09,gula,Bahan dan Bumbu Makanan
2813,2014-02-17,cokelat,Buah-buahan
1653,2014-12-27,mentimun,Sayuran
2301,2014-04-23,wafel,Bahan dan Bumbu Makanan
4074,2014-11-03,stroberi,Buah-buahan
1809,2014-10-27,soda,Bahan dan Bumbu Makanan
3972,2014-04-05,roti bolu,Makanan dan Minuman
3938,2014-04-23,sawi,Sayuran
4155,2014-07-19,air mineral,Makanan dan Minuman
4959,2014-12-30,cokelat,Buah-buahan
2518,2014-11-27,minyak goreng,Bahan dan Bumbu Makanan
1529,2014-05-29,air mineral,Makanan dan Minuman
3817,2014-02-11,wafel,Bahan dan Bumbu Makanan
1034,2014-04-28,mangga,Buah-buahan
4297,2014-12-24,melon,Buah-buahan
4684,2014-11-21,bubur instan,Makanan dan Minuman
2999,2014-12-08,roti bolu,Makanan dan Minuman
1097,2014-12-10,bubur instan,Makanan dan Minuman
4650,2014-12-14,bubur instan,Makanan dan Minuman
4958,2014-04-27,wafel,Bahan dan Bumbu Makanan
2515,2014-01-09,yogurt,Makanan dan Minuman
4911,2014-06-28,susu sapi,Makanan dan Minuman
1722,2014-12-07,soda,Bahan dan Bumbu Makanan
1350,2014-02-19,kangkung,Sayuran
2152,2014-03-02,wafel,Bahan dan Bumbu Makanan
2428,2014-01-11,ikan kembung,Ikan Segar
4231,2014-04-02,mentimun,Sayuran
1413,2014-03-12,daun singkong,Sayuran
2932,2014-06-22,belut,Ikan Segar
3935,2014-12-04,daging bebek,Daging-dagingan
3294,2014-02-26,daun singkong,Sayuran
2306,2014-12-13,penyedap rasa,Bahan dan Bumbu Makanan
4252,2014-04-28,stroberi,Buah-buahan
1325,2014-03-29,cokelat,Buah-buahan
3657,2014-10-07,keju lembut,Bahan dan Bumbu Makanan
3592,2014-04-17,kangkung,Sayuran
2797,2014-08-08,soda,Bahan dan Bumbu Makanan
2663,2014-01-20,oat,Makanan dan Minuman
1998,2014-02-15,daun singkong,Sayuran
4412,2014-07-30,roti bolu,Makanan dan Minuman
2205,2014-10-28,soda,Bahan dan Bumbu Makanan
4301,2014-12-24,bayam,Sayuran
3021,2014-10-29,udang,Ikan Segar
4131,2014-08-10,bayam,Sayuran
2400,2014-08-26,minyak goreng,Bahan dan Bumbu Makanan
2394,2014-06-18,daging sapi,Daging-dagingan
2019,2014-06-12,udang,Ikan Segar
3969,2014-05-09,stroberi,Buah-buahan
1797,2014-07-26,kepiting,Ikan Segar
2336,2014-05-31,nastar,Makanan dan Minuman
2041,2014-08-04,soda,Bahan dan Bumbu Makanan
4624,2014-06-06,kopi instan,Makanan dan Minuman
3221,2014-01-16,terong,Sayuran
3327,2014-10-13,air mineral,Makanan dan Minuman
3642,2014-04-15,kopi instan,Makanan dan Minuman
4525,2014-07-21,belut,Ikan Segar
3820,2014-10-05,seledri,Sayuran
4235,2014-10-18,cokelat,Buah-buahan
2437,2014-09-10,ikan tongkol,Ikan Segar
3068,2014-05-25,bawang merah,Sayuran
2990,2014-04-24,gula,Bahan dan Bumbu Makanan
2942,2014-08-17,wafel,Bahan dan Bumbu Makanan
2980,2014-01-17,selada,Sayuran
1169,2014-05-29,tepung beras,Bahan dan Bumbu Makanan
3663,2014-06-16,kangkung,Sayuran
2439,2014-06-06,bubur instan,Makanan dan Minuman
1289,2014-10-08,kucai,Sayuran
1489,2014-06-01,roti cokelat,Makanan dan Minuman
1523,2014-09-11,roti cokelat,Makanan dan Minuman
1432,2014-09-18,daun singkong,Sayuran
4569,2014-07-28,sereal,Bahan dan Bumbu Makanan
2737,2014-08-27,minyak goreng,Bahan dan Bumbu Makanan
2823,2014-10-17,wafel,Bahan dan Bumbu Makanan
1507,2014-09-14,kepiting rajungan,Ikan Segar
1103,2014-05-25,lobster,Ikan Segar
4975,2014-06-01,air mineral,Makanan dan Minuman
4311,2014-06-12,kangkung,Sayuran
3915,2014-05-12,minyak goreng,Bahan dan Bumbu Makanan
2602,2014-04-02,kelapa,Buah-buahan
4684,2014-07-02,tepung beras,Bahan dan Bumbu Makanan
3382,2014-01-09,roti bolu,Makanan dan Minuman
1706,2014-11-13,soda,Bahan dan Bumbu Makanan
3524,2014-11-30,kangkung,Sayuran
1085,2014-04-24,soda,Bahan dan Bumbu Makanan
3284,2014-04-01,bayam,Sayuran
2162,2015-06-19,keju lembut,Bahan dan Bumbu Makanan
3719,2015-12-17,ikan sarden,Ikan Segar
3153,2015-04-28,bubuk pengembang,Bahan dan Bumbu Makanan
